Smile,id
CCC1C2CCN(C3Cc4c([nH]c5cc(OC)ccc45)C=C23)C1O,LTS0035423
CCCC(C)CC(C)CC(C)C1OC(=O)C(C)=C1C,LTS0125333
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2cc(C)c(C(C)=O)c(O)c12,LTS0116859
CC1=C[C@H](O)CC(C)=C[C@H](O)C(=O)/C(C)=C/[C@H]2[C@@H](CC1)C2(C)C,LTS0047734
COc1cc2c(cc1O)CN1CCC3=CC[C@@H](OC(C)=O)[C@@H]2[C@@H]31,LTS0049378
C=C[C@@]1(C)O[C@@]2(C)C(=O)C[C@@H]3C(C)(C)[C@@H](OC(=O)/C(C)=C\C)C[C@@H](O)[C@@]3(C)[C@@H]2C[C@H]1O,LTS0103803
CC(C)=C[C@@H](C[C@]1(C)O[C@H]1[C@H]1CCC2[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)C3CC[C@@]2(C)[C@@]12COC(=O)C2)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,LTS0022249
C=C1C=C2C(CC1)[C@@H](C)CC[C@@H]2C(C)C,LTS0255859
CC(=O)O[C@@H]1[C@H](OC(C)=O)C[C@]2(C)c3cc4occc4c(C)c3CC[C@@]2(O)C1(C)C,LTS0047040
CC[C@H](C)[C@H](N=C(O)[C@H](CC(C)C)N=C(O)[C@H]1CCCN1C(=O)C(C)(C)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H](N=C(O)[C@H](CCC(=N)O)N=C(O)C(C)(C)N=C(C)O)C(C)C)C(O)=NC(C)(C)C(=O)N1CCC[C@@H]1C(O)=N[C@H](CO)CC(C)C,LTS0248034
CCC(C)C(=O)O[C@H]1C[C@@](C)(O)[C@]23O[C@H]2C[C@](C)(O)[C@]3(O)[C@H]2OC(=O)[C@@H](C)[C@H]12,LTS0047293
CC(C)C=CC(C)C1CCC(C2=CC(O)C3CC(O)CCC3(C)C2=O)C1(C)CC=O,LTS0125865
O=c1c(-c2ccc(O)c(O)c2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,LTS0039239
CC(=O)OC1CC2(C)C3(CO3)C1OC1C=C(C)C(O)C(O)C12CO,LTS0256955
COc1ccc2c(-c3nccc4c3[nH]c3ccccc34)ccnc2c1,LTS0049173
CC1(C)CCCC2(C)C1CCC1(C)C3CCC(C=O)=CC3(C)C(O)CC21,LTS0255949
CC12CCC(CCCCCCCCCCCCCCCCO)=CC1Oc1ccccc1C2,LTS0256947
CC(=O)N1CC2CC3C4CC5=NC(CC6CC(C)CC7CCCCN76)CCC52C31CC(C)C4,LTS0255325
COC(=O)C1=C[C@H]2[C@@H](CC1)[C@H](C)CC[C@]2(O)C(C)C,LTS0048433
CC(C)=CCc1c2c(c(O)c3c1O[C@H](c1ccc(O)cc1)CC3=O)C=C[C@@](C)(CO)O2,LTS0129391
C=C1CCC2C(OC(=O)C2(C)O)C2C(=C)C(OC3OC(CO)C(O)C(O)C3O)CC12,LTS0255880
COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,LTS0035253
C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)[C@@H](C)CC,LTS0048464
Oc1ccc2c(c1)/C=C\c1ccc(O)c(c1)Oc1ccc(cc1)CC(O)c1cccc(c1)O2,LTS0017655
CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCC(O)CCCCCCCCCCC2=C[C@H](C)OC2=O)O1,LTS0047237
C=CC(C)=CCC1C(=C)CCC(C(=C)C)C1(C)CCC(=O)O,LTS0260295
C=C1C(=O)O[C@H]2C[C@](O)(CCl)[C@@H]3C[C@H](O)C(=C)[C@@]3(O)C[C@H]12,LTS0090835
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H]1O,LTS0263918
C=C1C=C(O)OC1C=O,LTS0260428
COc1ccc(-c2cc3c(c(=O)o2)CC2C(C)(CCC4(O)C(C)(C)C(O)CCC24C)O3)cc1,LTS0116905
C=C(C)[C@@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](C(=O)c3ccccc3)(C1=O)C(O)=C(CC=C(C)C)C2=O,LTS0023369
OC/C(=C/Cc1ccc(O)cc1)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,LTS0264614
C/C(=C\CCCCCNC(=N)N)C[C@H](C)[C@@H]1OC(=O)[C@H](C)[C@H](O)/C(C)=C/C[C@H](O)[C@@H](C)[C@@H](O)C[C@H](O)[C@H](C)[C@@H](O)CC[C@H](C)[C@@H](O)C[C@@]2(O)O[C@@H](C[C@H](OC(=O)CC(=O)O)C[C@@H](O)C[C@@H](O)C[C@H](O)[C@@H](C)[C@@H](O)/C=C/C=C/[C@H]1C)C[C@@H](O)[C@H]2O,LTS0260217
CCCCCC1CCCCCCCCCC(=O)OC2C(OC3OC(C)C(OC(=O)C(C)C(C)O)C(O)C3O)C(C)OC(OC3C(OC(COC(=O)C(C)C(C)O)C(O)C3O)OC3C(O1)OC(C)C(O)C3O)C2OC(=O)C(C)CC,LTS0121170
CC1=CC(=O)C(O)C2(C)C1C(O)C1OC(=O)C(O)C3(O)C4(CO)OCC13C2C(O)C4O,LTS0021607
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)ccoc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,LTS0120517
CC(C)(O)[C@@]12C=C3CCC4[C@](C)(CCC[C@@]4(C)C(=O)O)[C@]3(CC1)OO2,LTS0254888
C=C[C@]1(C)CC[C@@]2(C)C(=C)[C@@H]1CC[C@@H]2C,LTS0044001
COc1cc(/C=C/c2cc(O)c3c(c2)O[C@H](c2ccc(O)c(O)c2)[C@H]3c2cc(O)cc(O)c2)ccc1O,LTS0126104
CC(C)=CCCC(C)=CCC[C@]1(C)Oc2c(c(O)cc3c2CN(c2c(C)n(C)n(-c4ccccc4)c2=O)C3=O)C[C@@H]1O,LTS0035109
COC[C@@H]1Cc2cc(OC)c(OC)cc2[C@H](c2ccc3c(c2)OCO3)[C@H]1COC,LTS0038469
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,LTS0035376
C=C(C)[C@@]12O[C@@]3(/C=C/CCCCC)O[C@@H]1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(=O)/C=C/c1ccccc1,LTS0118544
C=C1CC[C@H](OC(C)=O)[C@]2(C)[C@@H](OC(C)=O)C[C@@H](OC(C)=O)/C(C(=O)OC)=C\[C@@H]3OC(=O)[C@H](C)[C@]3(O)[C@@H](OC(C)=O)[C@@H]12,LTS0043129
COc1cc(/C=C/C(=O)O[C@@H]2C3C[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC([C@@H]2O)N3C)cc(OC)c1OC,LTS0109585
CC[C@@H](C[C@@H]1CC[C@H]([C@@H](C)C(=O)O)O1)OC(=O)[C@@H](C)[C@@H]1CC[C@H](C[C@@H](C)O)O1,LTS0255785
O=C1OCC2OC(O)C3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC3C2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4cc(c(O)c5oc(=O)c2c3c54)Oc2c1cc(O)c(O)c2O,LTS0116666
COC(=O)[C@H](O)[C@H]1[C@]2(C)C[C@]3(OC(C)=O)[C@H]([C@@H](O)C2=O)[C@@]2(O)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]2[C@]13C,LTS0124624
COc1c(C)cc2c(c1O)C(C)CCC2C(C)COC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,LTS0035185
O=C(/C=C/c1ccc(O)c(O)c1)O/C=C\c1ccc(O)c(O)c1,LTS0043560
C=C1CCC2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C12,LTS0264377
C=C(C)[C@@H]1C[C@@H]2C(C)=CCC[C@@]2(C)C[C@@H]1O,LTS0126865
C=C(C)[C@H]1C[C@@]2(C)C(=CC1=O)CCC[C@@H]2C,LTS0104616
COC(=O)N1c2ccccc2C23CCN4C5CC(OC)C6(CCC12C(O)(C(=O)OC)C6O5)C43,LTS0250889
CCCc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,LTS0038379
C=C1[C@@H]2CC[C@H]3[C@@]45CO[C@](O)([C@@H](O)[C@@H]4C(C)(C)CC[C@@H]5O)[C@]3(C2O)[C@@H]1O,LTS0257109
CC[C@@H](C)/C=C/C=C/C(=O)c1cc2c(c(C(=O)OC)c1O)[C@](C)(O)C(=O)C=C2CC(=O)C[C@H](C)O,LTS0051563
CC[C@H](O)[C@H]1CCC[C@H]2[C@@H]3C(=CCC[N@+]21[O-])O/C(=C1\OC(=O)C(C)=C1OC)[C@H]3C,LTS0021703
CSCC[C@H](N=C(O)[C@H](Cc1cnc[nH]1)N=C(O)[C@H](C)N=C(O)CN=C(O)[C@@H](N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H]1CCC(O)=N1)[C@@H](C)O)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@@H](Cc1ccccc1)C(=N)O,LTS0023270
CC(=O)OC1C(OC(C)=O)C(C)(C)C=CC(C)(O)C(=O)C2(OC(C)=O)CC(C)(OC(C)=O)C(OC(C)=O)C2C2OC(=O)CCC2(OC(=O)C(C)C)C1OC(=O)C(C)C,LTS0265337
COc1cc([C@@H](O)[C@H](CO)Oc2c(OC)cc(CCCO)cc2OC)ccc1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,LTS0263961
CC1=C(O)C2=C(O[C@@H](c3ccccc3)CC2=O)C(C)(C)C1=O,LTS0250864
CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,LTS0255289
CCCCCCCCCCCCCCCCCCCCC[C@H](O)CCO,LTS0116987
C=C(/C=C/C=C(/CCC=C(C)C)COC(C)=O)[C@H]1CC[C@]2([C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O)[C@@H]1O,LTS0047562
CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@H](C)C(CO)=CC[C@]4(C)[C@@H](O)C[C@]23C)C1(C)C,LTS0255154
CC12CC34CC1CC(O2)C3C(C)(CCC(O)=Nc1c(O)ccc(C(=O)O)c1O)C(=O)CC4O,LTS0127313
CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C(C)C(O)C4(O)OCC13C42,LTS0117536
C=C(C)c1ccnc(CC)c1,LTS0242721
C=C1C[C@]23C[C@@]1(O)[C@@H](O)C[C@H]2[C@@]12C[C@H](O)[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,LTS0258990
CCOC(c1ccc(O)cc1)C(CC=Cc1ccc(O)cc1)COC,LTS0043187
CC[C@H](C)[C@H](OC(=O)[C@H](CC(C)C)N(C)C)C(O)=N[C@H](C(=O)N1CCC[C@H]1C(=O)N1C(=O)C=C(OC)[C@@H]1C(C)C)C(C)C,LTS0120532
CCCCC(CC)CC(C)=CC1(CC)CC(CC)C(CC(=O)O)OO1,LTS0263317
C=C1[C@@H](OC(=O)c2ccccc2)CC[C@]2(C)[C@@H]1[C@H](OC(C)=O)[C@@H]1CC(=O)C(C)=C([C@@H](OC(=O)c3ccccc3)[C@@H]2OC(=O)c2ccccc2)C1(C)C,LTS0113161
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,LTS0035208
C=C1C(=O)OC2C1CC(O)C(=C)C1CC(OC3OC(CO)C(O)C(O)C3O)C(=C)C12,LTS0260191
C/C(C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C(O)=C\C(=O)[C@]1(C)C[C@@H](O)CC1(C)C,LTS0043804
CC(C)=CCc1cc(C2COc3c(CC=C(C)C)c(O)cc(O)c3C2=O)cc(CC=C(C)C)c1O,LTS0121173
CC12CCC3C(CCC4CC(O)C5(O)CC43CO5)C1CC(=O)C2,LTS0113299
CC(/C=C/C=C(C)/C=C(C)/C=C(\C)C(=O)O)=C1/C(=O)C[C@@H]2[C@]1(C)CCC1C(C)(C)C(=O)CC[C@@]12C,LTS0125658
CCC/C=C/CCCCCCCCC,LTS0043720
C[C@H]1/C(O)=C2\C(=O)[C@H](Cc3ccc(cc3)OC[C@@H]3O[C@H]3CCC1O)N=C2O,LTS0047884
C/C(=C\c1csc(C)n1)[C@H]1OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC/C=C\[C@@H]1O,LTS0104454
CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C12CO,LTS0047290
CN1C2CC3C(COC4(C)OC5(CC34)OC(CO)CC5O)C1Cc1c2n(C)c2ccccc12,LTS0255241
O=C(/C=C/c1ccccc1)O[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,LTS0118510
CCCC[C@@]12C3CCN1[C@H]1C[C@H]2O[C@@]32O/C(=C3\OC(=O)C(C)=C3OC)[C@@H](C)[C@H]12,LTS0043302
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](c5ccccc5)(O[C@@H]1[C@@H]3[C@H](O)[C@](O)(CO)[C@@H](O)[C@]1(O)[C@@H](O)[C@@H](C)C[C@H]14)O2,LTS0038872
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,LTS0117717
CC[C@H](C)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C,LTS0112895
O=C1C=CC2=CC(O)CC2O1,LTS0255939
C=C1C(=O)C[C@H]2[C@H]3[C@@H]1[C@]2(C)CC[C@H](OC(C)=O)C3(C)C,LTS0263934
CCCCCCC(C)C=C(C)C(O)C1C=C(C=CC(=O)O)C(=O)O1,LTS0117356
C=C1CCC(CCC2CCC3(OC2)OC2(O)C(=O)CC3(C)OC2(C)C)C(C)(C)C1C(=O)CC1=CCOC1=O,LTS0049450
C=C1CC[C@@H]2[C@](C)(CO)C(=O)CC[C@]2(C)[C@H]1CC/C(C)=C\C(=O)O,LTS0125678
CC(=O)O[C@H]1/C=C/C(C)=C\[C@@H]2OC(=O)[C@]3(C)O[C@]23[C@@H](OC(C)=O)[C@H]2[C@@H](C)[C@@H](O)C[C@H](OC(C)=O)[C@]12C,LTS0116978
C/C=C\C(=O)O[C@@H]1[C@@H](O)C2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@@]1(C)[C@@]21CO1,LTS0023224
CC(=O)OC[C@]12[C@@H](CC[C@H](OC(C)=O)[C@@]13CO3)[C@](C)([C@H]1C[C@@H]3C[C@H](O)O[C@@H]3O1)[C@@H](C)C[C@H]2OC(C)=O,LTS0117652
COc1ccc2c(c1)O[C@H]1COc3cc(OC)c(OC)cc3[C@H]1C2=O,LTS0245910
CC1(C=O)CCCC2(C)C3=CCC45CC3(CCC12)CC4(O)CO5,LTS0116602
CCCCCc1cc(O)cc(OC(=O)c2c(O)cc(OC)cc2CCC)c1,LTS0039000
C/C=C(/C)C(=O)O[C@H]1CC[C@H]2O[C@@]2(C)[C@@]1(C)CC[C@@H](C)[C@H]1C[C@H](c2ccoc2)OC1=O,LTS0021839
O=C1O/C(=C\c2ccc(O)cc2)C(c2cc(Br)c(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,LTS0051459
CCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2C4C(C)C5(C)OC5CC4(C)C(O)CC23C)C1(C)C,LTS0104708
C=C1[C@@H]2CC[C@H]3[C@@]45CO[C@](O)([C@@H](O)[C@@H]4C(C)(C)CC[C@@H]5O)[C@]3([C@@H]1O)[C@@H]2O,LTS0251708
O=C1CC(c2ccc(O)c(O)c2)Oc2c1c(O)cc(OC1OC(CO)C(O)C(O)C1O)c2C1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)cc1,LTS0117516
C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](O)C(C)=C3C[C@H]12,LTS0112629
C[C@@H]1CO[C@@]2(C[C@@H]1OC(=O)c1ccc(O)cc1)O[C@@H]1[C@@H]3[C@H](C[C@H](O)[C@]1(O)C2=O)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C[S@+]3[O-],LTS0250959
COC(=O)CC1C(C)(C)C(O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,LTS0121899
COc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(-c3c(OC)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c1)CC2=O,LTS0040636
COC1=CC(=O)C(=O)C2=C1C(=O)OC(C)CCCCCCC2,LTS0034686
CO[C@@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4[C@@H](O)C[C@@H](O[C@@H]5CC[C@@]6(C)C(=CC[C@@]7(O)[C@@H]6C[C@@H](OC(=O)c6cccnc6)[C@]6(C)[C@](O)(C(C)=O)CC[C@]67O)C5)O[C@H]4C)O[C@@H]3C)O[C@H]2C)O[C@@H](C)[C@H]1O,LTS0043988
C/C1=C\CCC2=C[C@H](OC2=O)C(C)(C)/C=C\C1=O,LTS0251199
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3CC[C@]45C[C@]46CC[C@]4(C)C[C@@H]([C@@]7(C)CC[C@@H](C(C)(C)O)O7)[C@@H](O)[C@@]4(C)[C@@H]6C[C@H](O)[C@H]5C3(C)C)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,LTS0251477
C=C(CC[C@@H](C(=O)OC)[C@@H]1[C@@H](O)C[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@@]4(C)C3=CC[C@]12C)C(C)C,LTS0043794
COc1ccc([C@H]2COc3cc(O)cc(O)c3C2=O)cc1,LTS0110996
C=C(C(=O)O)[C@H](CCCCCCO)C(=O)OC,LTS0111168
CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3,LTS0117759
CC1(C)[C@H](O)[C@H](O)C[C@]2(C)[C@H]3CC[C@H]4[C@@](C)(CC[C@H]5[C@@](C)(CO)[C@H](O)CC[C@]45C)CC3=CC(=O)[C@@H]12,LTS0256048
CC(=O)N1c2ccccc2[C@]23C[C@H]4N=C(O)[C@@H](Cc5ccc(c2c5)O[C@H]13)N(C)C4=O,LTS0120326
C=C(C=O)CC1CC(O)C2OC3CC4(C)OC5C=CCC6OC7C(C)CC8OC9(C)CC(C)CC%10OC(=O)CC%10OC9CC8OC7CC=CCC6OC5CCCC4OC3CC2O1,LTS0093339
CC1(C)[C@@H]2CC[C@@]3(C)CCC[C@](C)(O)[C@H]3[C@@H]21,LTS0258829
C=C1C(=O)O[C@@H]2/C=C(/CO)[C@]3(O)C=C[C@@](C)(C[C@@H](OC(=O)[C@H](C)CC)[C@@H]12)O3,LTS0039735
C=C1CO[C@]2(O)C[C@H](C)[C@H]3CCC(C)=C[C@@H]3[C@]12O,LTS0229948
CC(C)=C[C@@H](O)[C@@H](O)C(C)=CCC[C@@](C)(O)CCC[C@]1(C)CCc2cc(O)cc(C)c2O1,LTS0253232
CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,LTS0045683
C[C@]12CC[C@H]3[C@@H](C[C@H](Cl)[C@]4(O)[C@@H](O)C=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)[C@H]1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O,LTS0114979
CCN1C[C@]2(COC)CC[C@@H](O)[C@@]34[C@H]5C[C@@H]6[C@H](OC(C)=O)[C@H]5[C@@](O)(C[C@H]6OC)[C@@](O)(C[C@H]23)[C@@H]14,LTS0025194
CC(=O)O[C@@H]1C2=C(C)C(=O)O[C@]2(O)C[C@]2(C)O[C@@H]2CC[C@@]2(C)O[C@@H]12,LTS0048465
Cc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(c1)C(=O)c1cccc(O)c1C2=O,LTS0232114
CC(=O)OC1CC(O)C23COC(OC(=O)C(C)C)C1(C)C2CC(O)C1(C)C2C(=O)CC(c4ccoc4)C2(C)C(O)C(=O)C13,LTS0250224
COC(=O)C1(O)CC23C=CCN4CCC5(c6ccccc6NC15C2C)C43,LTS0051071
COc1ccc(C(=O)O[C@H]2[C@H](c3c(O)c(C)c(O)c4c3OC[C@@H](Cc3ccc(O)cc3)C4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)cc1OC,LTS0045839
COc1ccc2c(c1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,LTS0255510
C=C1C(=O)O[C@@H]2C=C(COC(C)=O)CCC=C(C=O)CC[C@@H]12,LTS0120327
COC(=O)[C@@]12[C@H]3[C@@H]4OC(=O)[C@@]3(C)C[C@@H]3[C@@]5(CO5)C5=CC(=O)OC(C)(C)C5=C[C@@H](O[C@@]1(O)[C@H](C)O4)[C@]32C,LTS0253112
CC(=O)OC1CC2(C)C(CCC3(C)C2CC=C2C4C(C(=O)OC5OC(CO)C(O)C(O)C5O)(CCC(C)C4(C)O)CCC23C)C(C)(C(=O)O)C1O,LTS0107234
CSCCC(N)C(=O)CC(C(N)C(=O)N(C=C1CC(O)C(n2ccc(O)nc2=O)O1)C(O)=NC(Cc1cccc(O)c1)C(=O)O)N(C)C(=O)C(Cc1cccc(O)c1)N=C(O)CN,LTS0051223
C=C(C)[C@@H]1Cc2cc(C(=O)O)ccc2O1,LTS0051292
C[C@H]1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@@H]2C(C=O)=CO[C@@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H]21,LTS0107424
C[C@@H]1O[C@@H](C[C@H]2Cc3cc(O)cc(O)c3C(=O)O2)CC[C@H]1O,LTS0094284
C=C1CC23CC1CCC2C1(C)CCCC(C)(COC(C)=O)C1CC3OC(C)=O,LTS0022290
CCC(O)CC(C)C1CCC2(C)C1CCC1(C)C2CCC23CC24CCCC(C)(C)C4CCC13C,LTS0039164
CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)C(=O)C(O)C3(C)CC(=O)C12C,LTS0227212
COC1=C(C(C)C)C(=O)C23OC2(C1=O)C1(C)CCCC(C)(C)C1CC3=O,LTS0264599
CC(=O)O[C@@H]1[C@H](O)[C@@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC[C@H]3C3=COCC3)[C@]12C,LTS0019613
O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C(O)C(O)C(O)C1O,LTS0117703
Oc1ccc([C@H]2Oc3cc(O)c4c5c3[C@@H]2c2cc(O)cc(O)c2[C@H](c2ccc(O)cc2)[C@H]5[C@@H](c2cc(O)cc(O)c2)[C@@H]4c2ccc(O)cc2)cc1,LTS0123873
O[C@H]1C[C@H](O)[C@H]2[C@@H](O)CCC3(Oc4cccc5cccc(c45)O3)[C@@H]2[C@@H]1O,LTS0246722
CC1=CC2C(=C(C)CC(O)C2C(C)C)CC1,LTS0089960
N#C/C=C1\[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@@H](O)C[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,LTS0051326
N=C(N)NCCCCCC(=O)O,LTS0047822
COc1cc(O)c2c(=O)c3cccc(O)c3n(C)c2c1/C=C\[C@]1(C)COc2c(ccc3c(=O)c4c(O)cc5c(c4n(C)c23)C=CC(C)(C)O5)O1,LTS0049953
C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5C[C@H](O)[C@]43C)[C@@H]12,LTS0120121
C=C1[C@H]2C[C@@](C)(C[C@H]1OC(C)=O)[C@@]1(C)CCC[C@@]21C,LTS0036874
COc1ccc2cc1/C=C/N=C(O)C(CC(C)C)N=C(O)C1C(CCN1C(=O)C(Cc1c[nH]c3ccccc13)N(C)C)O2,LTS0047815
CCN1C[C@]2(CO)CC[C@H](OC)[C@@]34[C@H]1[C@]1(OCO[C@@]15C[C@H](OC)[C@H]1C[C@@H]3[C@@H]5[C@H]1OC)[C@@H](OC)[C@H]24,LTS0041841
OCCc1ccccc1O,LTS0039638
CCCCC(C)/C=C/C(=O)C1=C(O)/C(=C/C(=O)O)OC1=O,LTS0264611
O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,LTS0042299
CC[C@@H](C)C(=O)c1c(OC)c(C)c(OC)c(C)c1OC,LTS0107452
COC1C=CC2CCN3CC(OC)c4ccc(O)cc4C23C1,LTS0051122
