Smile,id
COn1cc(C/C(=N/OS(=O)(=O)O)S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc21,LTS0121699
C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(/C=O)[C@H](O)[C@@H](OCC(C)C)[C@@H]12,LTS0243138
COc1ccc(COC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)cc1,LTS0123513
CCCCCCCCCCCCCCCC/C=C/CC/C=C/CCCC(=O)OC,LTS0036323
CC1(O)C=CC2(C)CCCC(C)(C)C23CC13,LTS0022383
CCCC(O)=N[C@@H]1C(CO)O[C@H](O[C@H]([C@@H](O)CN)[C@H](N)[C@H](O)CO)C(O)C1O,LTS0126225
CSC12CC3C(O)CCC(O)C3N1C(=O)C1(SC)CC3C(O)CCC(O)C3N1C2=O,LTS0253888
CN(C)CCc1ccc2c(c1)C1CC(C)(CC3c4cc(CCN(C)C)ccc4OC(C)(C)C13)O2,LTS0044617
CC(C)=CCCC(C)=CCC1(CC=C(C)C)C(=O)C(C(=O)c2ccc(O)c(O)c2)=C2OC(C)(C)CC3OC23C1=O,LTS0254276
COC(C)(C)CC=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C=CCC(C)(C)OC,LTS0040270
CC(=O)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,LTS0049535
CCCCCCCCCCCCCCCC(=O)OC[C@H](c1c[nH]c2ccc(C[C@@H]3OC3(C)C)cc12)C(C)(C)O,LTS0107396
C=C(C)[C@H]1CC[C@]2(C)C[C@@H]3[C@H](C)CC(=O)[C@]3(O)/C(C=O)=C\C[C@@H]12,LTS0046216
COC(=O)C1(C)CCCC2(C)C3CCC(=CC(=O)OCCN(C)C)C(C)C3C(O)CC12,LTS0048990
CC(C)CC(N=C(O)C(Cc1ccccc1)N(C)C(=O)C(N)C(C)C)C(O)=Nc1ccccc1C(=O)O,LTS0018554
C[C@H]([C@@H]1CC[C@@H](C)CN1C)[C@@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,LTS0113552
COc1cc(C(=O)O[C@H]2[C@H](O)C[C@](O)(C(=O)O)C[C@H]2OC(=O)c2ccc(O)c(OC)c2)ccc1O,LTS0104850
Cc1ccc([C@]2(C)[C@@H](O)CC(=O)C2(C)C)cc1O,LTS0044022
COc1cccc2c(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)c3c(c(O)c12)C(C)OC3,LTS0113408
COc1ccc2ccc(=O)oc2c1[C@@H](OC(=O)CC(C)C)C(=O)C(C)C,LTS0225715
CS/C=C\C(=O)N(C)C(=O)Cc1ccccc1,LTS0242954
CC(C)CC(O)(CC(=O)OCc1ccc(O)cc1)C(=O)OCc1ccc(O)cc1,LTS0256160
C=C([C@@H]1CCC(C)=C[C@H]1O)[C@@H](O)C(=O)CC(C)C,LTS0115545
CC(=O)Cc1cc(=O)c2c(CCCCCCCCCCCCCC(C)(C)O)cc(O)cc2o1,LTS0046668
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1CCC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,LTS0105147
CC(=O)[C@H]1O[C@@H](Oc2ccc(/C=C(\C)C(O)=N[C@@H]3[C@H](O)[C@H]4OCO[C@H]4[C@@H](O)[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,LTS0115688
COc1cc2c(c(O)c1OC)-c1c(cc3c(c1OC)OCO3)C(O)C(C)C(C)C2,LTS0043887
C[C@H]([C@H](O)C[C@](C)(O)C(C)(C)O)[C@H]1CC[C@H]2[C@@H]3[C@@H]4O[C@@H]4[C@@]4(O)C[C@@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)C[C@H](O)[C@]4(C)[C@H]3CC[C@@]21C,LTS0048490
CC1CCC2C(C)(C)CCCC2(C)C12CCC(C)(CC=O)O2,LTS0048598
CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O[Si](C)(C)C)C(C)(C)C5CCC43C)C2C1,LTS0252044
COC(O)=N[C@H]1[C@@H](C)O[C@@H](O[C@H]2C/C=C(/C)[C@@H]3C=C[C@@H]4C(O[C@H]5C[C@@H](O)[C@@H](OC(C)=O)[C@H](C)O5)[C@@H](C)C[C@H](C)[C@H]4[C@]3(C)C(O)=C3C(=O)OC4(CC(C=O)=C[C@H](O)[C@H]4C=C2C)C3=O)C[C@]1(C)[N+](=O)[O-],LTS0048833
C=C(C)[C@@H]1Cc2oc(cc2C=O)[C@@H]2O[C@]2(C)C[C@@]2(C)OC(=O)[C@@]3(O[C@H]23)[C@@H](OC(C)=O)C1,LTS0256935
C=C(C)C1Oc2c(ccc(O)c2C(C)=O)C1O,LTS0254236
COC(=O)c1ccc(O)c([C@@H]2c3c(OC)cc(O)c(C(=O)CCc4ccccc4)c3O[C@H]2C(C)(C)O)c1,LTS0118638
C=C(C)[C@@H]1Cc2c(cc(O)c3c2OC[C@H]2c4ccc(O)cc4O[C@@H]32)O1,LTS0114218
O=C1Oc2cc3occc3cc2[C@@H]2[C@H]1[C@@H]1C(=O)Oc3cc4occc4cc3[C@H]21,LTS0115562
C=C[C@@]1(C)C[C@@H](OC(=O)c2ccccc2)[C@@H]2[C@]3(C)[C@@H](C[C@@H](OC(C)=O)[C@@]2(O)C1=O)C(C)(C)[C@H](OC(C)=O)[C@H](O)[C@@H]3OC(=O)c1ccccc1,LTS0044083
C/C=C1/N=C(O)[C@H](CCO)N=C(O)CC(CCCCCCC)N=C(O)CN=C(O)[C@H](CC(C)C)N=C(O)[C@@H](C(C)CC)N=C(O)[C@H](C(C)CC)N=C(O)[C@@H](CC(C)C)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](CCO)N=C(O)[C@@H]2C[C@@H](O)CN2C1=O,LTS0116052
COc1cc(OC)c(OC)cc1/C=C\C(=O)O,LTS0017945
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,LTS0046752
COC1(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](CO[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C,LTS0256613
C=C(C/C=C(\C)CCC=C(C)C)CCC(C)(C)/C=C/CC/C(C)=C\CO[C@H](COP(=O)(O)O[C@H]1OC(C(=N)O)[C@@](C)(O)C(OC(=N)O)C1O[C@@H]1OC(CO[C@@H]2OC(CO)[C@@H](O)C(O)C2O)[C@@H](O[C@@H]2OC(CO)[C@@H](O[C@@H]3OC(C(=N)O)[C@H](O)C(O)C3O)C(O)C2N=C(C)O)C(O)C1N=C(C)O)C(=O)O,LTS0251795
CC1=C[C@]23C(=O)[C@@H](C=C(CO)[C@H](O)[C@@]2(O)[C@@H]1O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,LTS0248304
COC1=CC(=O)C(CCCCCCC/C=C\CCCCCCCC2=C(O)C(=O)C(OC(C)=O)=C(C)C2=O)=C(O)C1=O,LTS0023364
CC[C@@H](O)C[C@@H](O)c1cc(OC)cc(=O)o1,LTS0262966
COC(=O)CC1C2(C)CC3(O)C(OC(=O)C(C)C)(C(=O)C4=C5CC(=O)OC(c6ccoc6)C5(C)CCC4C13C)C2OC(=O)C(C)C,LTS0261266
CC(C)=CCc1cc2c(cc1O)O[C@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@H]21,LTS0117781
C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)OC,LTS0243827
O=P(O)(O)O[C@H]1[C@@H](O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@@H](O)[C@H]1OP(=O)(O)O,LTS0040110
Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,LTS0039714
C=C1C(=O)O[C@@H]2[C@H]1C[C@H]1O[C@](C)(OC)O[C@H]3C[C@@H](OC(C)=O)C(=C)[C@H]2[C@]31C,LTS0049526
O=C(Cc1c[nH]c2ccccc12)O[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,LTS0117572
CCC(C)CCCC(O)=N[C@@H](CCN)C(O)=N[C@H](C(O)=N[C@@H](CCN)C(O)=N[C@H]1CCN=C(O)[C@H]([C@@H](C)O)N=C(O)[C@H](CCN)N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H](CC(C)C)N=C(O)[C@H](CCN)N=C1O)[C@@H](C)O,LTS0048992
C=C1[C@@H]2[C@@H](O[C@@H](CC(=O)O)[C@]2(C)[C@H]2CC(=O)O[C@@]2(C)CO)C(OC(=O)C(O)C(C)C)[C@@]2(C)[C@H](c3ccoc3)[C@H](O)[C@H]3O[C@]132,LTS0254310
CC1=CCC(O)C=CC(C)C(O)C(C)C=C(C)C(=O)c2c(O)c(C)cc3c2C(=O)C(Cl)=C(N=C(O)C=CC=CC=CC(C)C(O)CC1=O)C3=O,LTS0117845
CC=C(C)C(=O)OCC1OC(OC2OC(COC(=O)C(C)=CC)C(O)C(O)C2OC2OC(CO)C(OC(=O)C(C)=CC)C(OC(=O)C(=CC)CC)C2O)C(OC2OC(CO)C(OC(=O)C(C)=CC)C(OC(=O)C(C)=CC)C2O)C(O)C1O,LTS0040189
COC1CCC2(C)C3CCC4(C)C(C(C)CC5CC(C)C(=O)O5)CCC4(C)C3=CCC2C1(C)C,LTS0044412
CC(C)=CCC[C@@H](C)[C@H]1CC/C(C)=C/C/C=C(/C)[C@@H]1C(=O)O,LTS0040261
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=C[C@@H](O)[C@H]12,LTS0048560
C=C1CO[C@@]2(O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)C[C@@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]7O)[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)[C@@H](O)C1,LTS0260380
CCCCC[C@H](O)[C@H]1C(=O)OC[C@H]1CO,LTS0040707
C=C1CC[C@@H]2CCC3=C([C@@H](C/C(C)=C/[C@@H](O)C1)N(CCc1ccccc1)C3=O)C2(C)C,LTS0044385
CC(C)=CCc1c(C2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc2c(c1O)OC(C)(C)C=C2,LTS0036493
CO[C@H]1[C@@H](OC(C)=O)[C@@]2(C)C3=CC(=O)[C@@H](/C=C\C(C)=O)[C@]3(C)C(=O)C[C@@H]2[C@@]2(C)C(=O)C=CC(C)(C)[C@H]12,LTS0127120
NC1(C(=O)O)CC(=O)Oc2ccccc21,LTS0117615
COC(=O)[C@@]1(C)CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OC[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,LTS0256642
CC(C)=CCC/C(C)=C/Cc1c(O)ccc2c1[nH]c1cc(O)c(C)cc12,LTS0048328
CC(=O)OC1C2C(C)(C)C(OC(C)=O)C=CC23CC2(CC4=CC(=O)C(C5COC(=O)C5)C4(C)C(OC(C)=O)C(OC(C)=O)C32)C1OC(=O)C(C)C,LTS0114252
CC=C1C(=O)CC2(C)C3CCC4C(C)(C)C(N)CCC45CC35CCC12C,LTS0105059
COC(C)=C1CC2(OC1=O)C1OC1C1(O)C3C(=O)OC(C3C(C)C)C(OC)C21C,LTS0040276
CC(C)[C@H]1CC[C@H]2[C@]3(C)CCC4=C(CC[C@H]5C(C)(C)CCC[C@]45C)[C@@]3(C)CC[C@]12C,LTS0255847
CCOC(=O)CC,LTS0049421
COC(=O)[C@@]1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2C1,LTS0037957
COc1cc([C@H]2c3c(cc(OC)c(O)c3OC)C[C@H](CO)[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,LTS0255960
CC(=O)OCC1=CC=C[C@@]2(C)C[C@]3(O)OC(=O)C(C)=C3C[C@@H]12,LTS0049466
C=C(C)[C@@H]1C[C@@]2(C)[C@@H](CC[C@@H](OC(=O)/C=C\[C@H](CC)OC(=O)/C=C\CCC)[C@@H]2C)[C@H](O)[C@@H]1O,LTS0104835
C=C(C)C(C)(C)CCC(C)C1CCC2(C)C3CCC4CC(=O)CCC45CC35CCC12C,LTS0113536
CC(C)(O)[C@H](O)Cc1cc2ccc(=O)oc2cc1O[C@@H]1O[C@H](CO[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,LTS0118232
C/C=C(\C)C[C@@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H](C[C@@H](O)CC[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C\C=C\C=C/C=C/C=C\[C@H](CC(=O)O)OC)OC,LTS0262965
O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(Oc4c(C(=O)O)cc(O)c(O)c4O)c3O)C(=O)O[C@H]([C@H]1O)[C@@H]2O)c1cc(O)c(O)c(O)c1,LTS0035921
C=C1C(=O)O[C@@H]2[C@H]1C[C@@H]1O[C@H]2[C@H](C)CCC/C(C)=C/CC[C@@]1(C)O,LTS0265247
CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,LTS0264774
CC1c2c(O)cc(=O)c3c(O)cc4oc5cccc(O)c5c(c4c23)C1O,LTS0226447
CC(=O)OC1(C)C(=O)c2cc3[nH]c(cc4nc(cc5cc(C)c(cc1n2)[nH]5)C(=O)C4(C)O)cc3C,LTS0253943
COc1cc([C@H]2[C@H](C(=O)O[Si](C)(C)C)[C@H](c3ccc(O[Si](C)(C)C)c(OC)c3)[C@H]2C(=O)O[Si](C)(C)C)ccc1O[Si](C)(C)C,LTS0046703
N[C@@H](Cn1cccn1)C(=O)O,LTS0118696
C=CC1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)C1CCOC(=O)/C=C(\C)CC/C=C(\C)C(=O)OCCC1C(C(=O)O)=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1C=C,LTS0104791
Cc1cccc2c1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H]1O[C@]3(CCC(C)CO3)[C@@H](C)[C@@H]12,LTS0035957
C=C1C(=O)OC2C1C(O)CC(C)=CCCC(C)=CCC(OC(C)=O)C1(C)OC21,LTS0046705
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)C(C)(CO)C5C(O)CC43C)C2C1,LTS0039808
CC(=O)OC1c2cc(C)cc(O)c2C(=O)C2(O)C(=O)C3C=CC12Cc1cc2oc4ccc(O)c(O)c4c(=O)c2c(O)c13,LTS0045116
c1ccc2occc2c1,LTS0118545
CC1=CC23C=C(C)CC(O2)C2COC(=O)C23CC1,LTS0245216
C[C@H](O)C/C=C/C=C/CCC/C=C/c1cccnc1,LTS0116000
CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,LTS0105201
CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,LTS0260236
C#CC(O)COc1ccc(C(=O)OC)cc1,LTS0124149
C[C@H]1CC[C@H]2[C@@H](C=C[C@]3(O)[C@@H](O)OC(=O)[C@]23C)C1,LTS0107174
CC(=O)OC1C2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(=CC(=O)C3c3ccoc3)C2(C)C1OC(C)=O,LTS0225906
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C@@H]6C(CO)(CO)[C@@H]5CC[C@]43C)[C@H]2C1,LTS0105614
C=C(C)[C@@H]1CC=C(C)[C@H](O)C1,LTS0048903
COc1cc2c(=O)c3c(O)c(OC)c(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3oc2cc1O,LTS0048553
CCCCCCCCCCCCCCCCc1c(O)cccc1O,LTS0045112
COc1cc(O)c2c(c1)C=CC[C@H](O)[C@@H]1OC(C)(C)O[C@H]1C=CC[C@H](C)OC2=O,LTS0020369
CCCCCCCCCCCCCC(=O)O[C@@H]1CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H]2C(C)=C[C@H](OC(=O)CCCCCCCCCCCCC)CC2(C)C)C(C)(C)C1,LTS0247324
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c([C@@H]3C=C(C)C[C@H](C(=O)c4ccc5c(c4O)CCC(C)(C)O5)[C@H]3c3ccc(O)cc3O)c(O)cc(O)c2c1=O,LTS0048537
CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1CCC(=O)C(C)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O,LTS0040653
COc1cc2c3c(c1O)-c1c(cc(OC)c(OC)c1OC)CCC3N(C)CC2,LTS0046652
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,LTS0117818
COC(=O)[C@]1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@H]4[C@]3(C)CC[C@@H]3[C@](C)(CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@@]34C)[C@H]2C1,LTS0109987
CC1=C(CO)C(=O)OC(C(CO)C2CCC3C4CC5OC56CC=CC(=O)C6(C)C4CCC23C)C1,LTS0260546
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)C(=O)[C@H]1O,LTS0123961
C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(=C/CO)CO)CC(=C)[C@@H]1[C@@H](OC(C)=O)C=C(C)[C@H]21,LTS0254260
CC(C)C1CCC2(C)C3CCC4CCCC4C2(CCC(=O)C2(C)COC4(C)CCC2O4)C1NC3,LTS0256139
COC1c2cc(C(C)C)c(O)cc2C2(C)CCCC(C)(C)C2C1Oc1cc2c(cc1C(C)C)C=CC1C(C)(C)CCCC21C,LTS0254336
CC(C)=CCC[C@]1(C)CCc2c([C@@H]3CC(=O)c4c(cc(O)c(CC=C(C)C)c4O)O3)ccc(O)c2O1,LTS0115908
COC(=O)C(O)CC=CCC=CCC1OC23CC1OC(=O)CC1CCCC(CC(O)CC(O)CC4OC5(C=CC4C)CCC(OC)C(O5)C(O)C(O)C(C)CCC4OC(CCC2C)(CC(OC)C4Cl)O3)O1,LTS0247758
COc1cc(/C=C/C(=O)OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](OC(C)=O)[C@@H]3OC(=O)/C=C/c3ccc(O)c(OC)c3)[C@H](O)[C@@H](O)[C@@H]2OC(C)=O)ccc1O,LTS0046077
CC[C@H](O)/C=C/C=C\C/C=C/[C@H]1[C@@H]([C@@H]2CCCC(=O)O2)C[C@@H]2O[C@@H]21,LTS0019110
CC=C(C)C(=O)OC1CCN2CC3C(O)C(CN4C(=O)C(O)CCC34)C2C1,LTS0040103
CCC[C@H]1OC(=O)CCN=C(O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H]([C@@H](C)CC)N=C(O)[C@@H]2CCCN2C1=O,LTS0256547
CC=CC=C1C(=O)Oc2cc(Br)c(O)c(Br)c21,LTS0091762
CC1CCC2(O)C(C)(C)C3CC1C2(C)CC3=O,LTS0115881
C=C1C(=O)O[C@H]2[C@@H]1[C@H](O)C=C(C)[C@]1(O)CC=C(C)[C@H]21,LTS0256170
CC1=C[C@@]2(C=C1)CC[C@@H]1C(C)(C)C(=O)CC[C@@]1(C)[C@@H]2CC(=O)O,LTS0114392
CC1=CC(C)(C)C(C=O)=C[C@@H]1O,LTS0115977
C[C@H]1[C@H](O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@]4(C(=O)O)[C@H]3CC[C@@]21C,LTS0118610
CO[C@@H]1C([C@H](O[C@@H]2OC(C(=O)O)=C[C@@H](O)[C@@H]2O)C(=N)O)O[C@@H](n2ccc(O)nc2=O)[C@@H]1O,LTS0049444
CC1(C)CC[C@@]2(C(=O)O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,LTS0048847
CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CCC(=O)C(C)[C@@H]1CC3,LTS0251584
CC1C(O)CC2(C)C(C(=O)O)=CCCC2C1(C)CCC1=CC(O)OC1=O,LTS0243926
COc1cc(OC)c2ccc(=O)oc2c1CC=C(C)C,LTS0122057
O=C1OC2C3COC(=O)c4cc5c(c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C2C1=CC(=O)C(O)(O)C2(O)O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3)Oc1c(cc(O)c(O)c1O)C(=O)OC1OC(COC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1O5.O=C1OC2C3COC(=O)c4cc5c(c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C2C1=CC(=O)C(O)(O4)C2(O)O)C(OC(=O)c1cc(O)c(O)c(O)c1)O3)Oc1c(cc(O)c(O)c1O)C(=O)OC1OC(COC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1O5,LTS0253945
C=C1C[C@H](O)[C@H]2C(=C)C(=O)O[C@@H]2[C@@H]2[C@H]1C[C@H](O)[C@]2(O)CCl,LTS0121845
CC1(C)CC2=C3CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)C(O)C1,LTS0046130
CCCCC(CC)C1N=C(O)c2ccccc2N1,LTS0254224
CC(=O)OC1CC=C(C)CC2OC(C3C(C(C)CO)CC=C(C)C23)C1(C)O,LTS0264646
COC(=O)C1=CCC(C(C)CC(=O)CC(C)C)CC1,LTS0256193
COc1ccc(CCO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](OC(=O)/C=C/c3ccc(O)c(OC)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]3O)[C@H]2O)cc1O,LTS0044081
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,LTS0256211
CC(C1CCC2(C)C3CCC4C(=CC3=CCC12C)CCC1N(C)COCC41C)N(C)C,LTS0044156
CC(O)CC1CC23OC(=O)C(=C(O)C4(C)C(C=CC5CC(C)CCC54)C(C)C=CCC2(C)C=C1CO)C3=O,LTS0044140
CS[C@@H]1SC[C@H]2C(=O)N(C)[C@]3(C[C@@H]3C)C(=O)OC[C@@H](NC(=O)c3nc4ccccc4cc3O)C(O)=N[C@@H](C)C(=O)N(C)[C@@H]1C(=O)N(C)[C@]1(C[C@@H]1C)C(=O)OC[C@@H](NC(=O)c1nc3ccccc3cc1O)C(O)=N[C@@H](C)C(=O)N2C,LTS0104623
CC(=O)O[C@H]1C(C)O[C@@H](Oc2c(-c3ccc(O)cc3)oc3c(CC=C(C)C)c(O)cc(O)c3c2=O)[C@@H](O)C1O,LTS0023307
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)C3(C)C)OC[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,LTS0038027
C=CC(C)(O)CCCC(C)C(=O)c1cc(C)co1,LTS0257095
CC(C)=C[C@@H]1C[C@H](C)[C@H]2CC[C@H](C)C3=C2[C@H](OC3=O)[C@@]1(C)O,LTS0254022
CCC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(C)(C)/C=C\[C@H](C)[C@H](OC(C)=O)[C@@]2(O)C[C@@](C)(OC(C)=O)[C@@H]3OC(=O)CC[C@]1(O)[C@H](OC(=O)c1ccccc1)[C@@H]32,LTS0040286
CC(=O)O[C@@H]1C[C@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]12C,LTS0048331
