Name,Smile,CAS Number,Type,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
n-Propylamine,CCCN,107-10-8,Biofuel,5.027777778,0.819444444,5.027777778,0.819444444,0.463270918,59.112,50.04,59.07349929,26,0,-0.007990569,-0.330483922,0.330483922,0.007990569,1.75,2,2,14.50403766,10.51596725,1.551191232,-1.697660194,1.569151062,-1.929268237,4.189231718,0.932294123,1.974744871,5.245112498,3.414213562,2.991563832,2.991563832,1.914213562,1.615355072,1.615355072,0.788675135,0.788675135,0.288675135,0.288675135,0,0,-0.04,6.854752972,3.96,2.96,1.96,26.80902595,5.733667477,0,0,0,0,0,0,0,0,0,6.9237372,12.96557803,0,0,0,0,0,0,5.733667477,13.34455882,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,0,13.34455882,0,0,0,0,26.02,0,0,0,0,0,12.96557803,0,0,0,6.9237372,5.733667477,0,0,0,0,5.027777778,0,0,1.097222222,2.875,0,1,4,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.3551,19.3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopropylamine,CC(C)N,75-31-0,Not biofuel,5.111111111,0.333333333,5.111111111,0.333333333,0.427929947,59.112,50.04,59.07349929,26,0,-0.001792424,-0.328262981,0.328262981,0.001792424,1.5,1.5,1.5,14.57041235,10.45009159,1.666426206,-1.810489515,1.57743801,-2.064711671,4.3196211,0.83435855,2.323790008,8,3.577350269,3.154700538,3.154700538,1.732050808,1.488033872,1.488033872,1.244016936,1.244016936,0,0,0,0,-0.04,3.245112498,3.96,1.297837838,1128.96,26.80902595,5.733667477,0,0,0,0,0,0,0,0,0,13.8474744,6.041840829,0,0,0,0,0,0,5.733667477,19.88931523,0,0,0,0,5.733667477,0,0,0,6.041840829,0,0,13.8474744,0,0,0,0,26.02,0,0,0,0,6.041840829,0,0,0,13.8474744,0,5.733667477,0,0,0,0,5.111111111,0,0.333333333,0,3.888888889,0,1,4,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.3535,19.3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n-Butylamine,CCCCN,109-73-9,Biofuel,5.139027778,0.84375,5.139027778,0.84375,0.512414872,73.139,62.051,73.08914935,32,0,-0.007737643,-0.330473681,0.330473681,0.007737643,1.6,2.2,2.2,14.50764735,10.34924183,1.674722141,-1.798091068,1.765338151,-1.951294731,4.287091705,0.807009501,2.190609687,11.11941548,4.121320344,3.698670613,3.698670613,2.414213562,2.115355072,2.115355072,1.142228525,1.142228525,0.557677536,0.557677536,0.204124145,0.204124145,-0.04,11.2451125,4.96,3.96,3.96,33.17396807,5.733667477,0,0,0,0,0,0,0,0,0,13.34455882,12.96557803,0,0,0,0,0,0,5.733667477,19.76538045,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,0,19.76538045,0,0,0,0,26.02,0,0,0,0,0,6.544756406,12.84164325,0,0,6.9237372,5.733667477,0,0,0,0,5.139027778,0,0,2.385416667,2.975555556,0,1,5,2,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.7452,23.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isobutylamine,CC(C)CN,78-81-9,Biofuel,5.171296296,0.662037037,5.171296296,0.662037037,0.483006934,73.139,62.051,73.08914935,32,0,-0.005413892,-0.330218338,0.330218338,0.005413892,1.6,1.8,1.8,14.52567732,10.230275,1.796367929,-1.906327422,1.808156735,-2.049913313,4.375415249,0.664012832,2.539538861,17.60964047,4.28445705,3.86180732,3.86180732,2.27005561,1.971197119,1.971197119,1.629549111,1.629549111,0.471404521,0.471404521,0,0,-0.04,9.651484454,4.96,2.212525253,3.96,33.17396807,5.733667477,0,0,0,0,0,0,0,0,0,13.8474744,12.46266245,0,0,0,0,0,0,11.65157352,13.8474744,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,5.917906046,13.8474744,0,0,0,0,26.02,0,0,0,0,5.917906046,6.544756406,0,0,0,13.8474744,5.733667477,0,0,0,0,5.171296296,0.662037037,0,0,5,0,1,5,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.6011,23.8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sec-Butylamine ,CCC(C)N,13952-84-6,Biofuel,5.291666667,0.384259259,5.291666667,0.384259259,0.486540067,73.139,62.051,73.08914935,32,0,0.000780537,-0.32799795,0.32799795,0.000780537,1.8,2,2,14.58649798,10.28820324,1.791892011,-1.914194524,1.767400543,-2.112308601,4.427525784,0.714592479,2.539538861,17.60964047,4.28445705,3.86180732,3.86180732,2.27005561,2.026038674,2.026038674,1.385532175,1.385532175,0.643950551,0.643950551,0,0,-0.04,9.651484454,4.96,2.212525253,3.96,33.17396807,5.733667477,0,0,0,0,0,0,0,0,0,6.9237372,13.34455882,6.041840829,0,0,0,0,0,5.733667477,26.31013685,0,0,0,0,5.733667477,0,0,0,6.041840829,0,0,20.26829602,0,0,0,0,26.02,0,0,0,0,6.041840829,6.420821623,0,0,6.9237372,6.9237372,5.733667477,0,0,0,0,5.291666667,0,0.384259259,1.083333333,4.074074074,0,1,5,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.7436,23.9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tert-Butylamine,CC(C)(C)N,75-64-9,Not biofuel,5.354166667,0,5.354166667,0,0.449469808,73.139,62.051,73.08914935,32,0,0.006857357,-0.325816088,0.325816088,0.006857357,1.2,1.2,1.2,14.66511263,10.14598723,1.95045176,-2.058722205,1.875871289,-2.258026974,4.595679201,0.579944103,3.023715784,19.11941548,4.5,4.077350269,4.077350269,2,1.788675135,1.788675135,2.366025404,2.366025404,0,0,0,0,-0.04,3.609640474,4.96,0.976756002,9507.96,33.17396807,5.733667477,0,0,0,0,0,0,0,0,0,0,20.7712116,5.538925252,0,0,0,0,0,5.733667477,26.31013685,0,0,0,0,5.733667477,0,0,0,5.538925252,0,0,20.7712116,0,0,0,0,26.02,0,0,0,5.538925252,0,0,0,0,20.7712116,0,5.733667477,0,0,0,0,5.354166667,0,0,0,5.895833333,0,1,5,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.7436,23.9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrolidine,C1CCNC1,123-75-1,Biofuel,3.222222222,1.25,3.222222222,1.25,0.434794458,71.123,62.051,71.07349929,30,0,-0.004844704,-0.316730921,0.316730921,0.004844704,1,1.6,1.8,14.87025044,10.39358405,1.926655533,-1.758510496,1.897222123,-2.030854584,4.55177569,0.856872309,2.083333333,15.21928095,3.535533906,3.328427125,3.328427125,2.5,2.207106781,2.207106781,1.457106781,1.457106781,0.957106781,0.957106781,0.625,0.625,-0.04,22.88643539,3.161612903,1.410312175,0.618363684,32.3781084,5.316788604,0,0,0,0,0,0,0,0,0,0,25.93115606,0,0,0,0,0,5.316788604,0,12.84164325,13.08951281,0,0,0,5.316788604,0,0,0,13.08951281,0,0,12.84164325,0,0,0,0,12.03,0,0,0,0,0,0,25.93115606,0,0,5.316788604,0,0,0,0,3.222222222,0,0,0,2.777777778,2.5,0,1,5,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.3698,22.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrole,C1=CNC=C1,109-97-7,Biofuel,2.861111111,1.875,2.861111111,1.875,0.465869034,67.091,62.051,67.04219916,26,0,0.000495845,-0.367636713,0.367636713,0.000495845,1,1.6,1.8,14.60807504,10.69049881,1.552974251,-1.485848306,1.715958154,-1.382666102,4.843840806,1.415045562,3.125,60.12481811,3.535533906,2.809401077,2.809401077,2.5,1.577350269,1.577350269,0.884900179,0.884900179,0.496011291,0.496011291,0.277777778,0.277777778,-0.72,22.88643539,2.51364486,0.930799196,0.293363613,30.64056354,4.983978521,0,0,0,0,0,0,0,0,0,0,12.13273414,12.39368714,0,0,0,0,4.983978521,0,0,0,24.52642128,0,0,0,0,0,0,4.983978521,0,0,0,24.52642128,0,0,0,15.79,0,0,0,0,0,0,0,0,24.52642128,4.983978521,0,0,0,2.861111111,0,0,0,3.888888889,3.75,0,0,0,5,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1.0147,20.7927,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piperidine,C1CCNCC1,110-89-4,Biofuel,3.284722222,1.25,3.284722222,1.25,0.457636228,85.15,74.062,85.08914935,36,0,-0.00489114,-0.316732581,0.316732581,0.00489114,0.833333333,1.5,1.666666667,14.85190959,10.16954661,1.931635663,-2.081750218,1.959406478,-2.205539925,4.545105364,0.520040197,2,19.40990953,4.242640687,4.035533906,4.035533906,3,2.707106781,2.707106781,1.810660172,1.810660172,1.207106781,1.207106781,0.801776695,0.801776695,-0.04,34.39946188,4.127785235,2.189674339,0.976756002,38.74305052,5.316788604,0,0,0,0,0,0,0,0,0,6.420821623,25.93115606,0,0,0,0,0,5.316788604,0,19.26246487,13.08951281,0,0,0,5.316788604,0,0,0,13.08951281,0,0,19.26246487,0,0,0,0,12.03,0,0,0,0,0,0,32.35197768,0,0,5.316788604,0,0,0,0,3.284722222,0,0,0,4.215277778,2.5,0,1,6,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.7599,26.7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyridine,C1=CC=NC=C1,110-86-1,Biofuel,3.784722222,1.75,3.784722222,1.75,0.453147965,79.102,74.062,79.04219916,30,0,0.026728768,-0.264736971,0.264736971,0.026728768,0.833333333,1.5,1.666666667,14.59724306,10.51881466,1.580294439,-1.696567022,1.732473301,-1.582529218,4.877321733,1.330989291,3,75.86113959,4.242640687,3.333964941,3.333964941,3,1.849731113,1.849731113,1.024563865,1.024563865,0.566487409,0.566487409,0.312602027,0.312602027,-0.85,34.39946188,3.344174757,1.552582713,0.549000848,36.6510511,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,12.13273414,12.39368714,0,0,0,0,4.983978521,0,0,0,30.59278835,0,0,0,0,0,0,4.983978521,0,0,0,30.59278835,0,0,0,12.89,0,0,0,0,0,0,0,12.39368714,18.19910121,4.983978521,0,0,0,3.784722222,0,0,0,5.715277778,3.5,0,0,0,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.0816,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2-Methylpiperidine,CC1CCCCN1,109-05-7,Biofuel,3.381944444,0.78587963,3.381944444,0.78587963,0.480065593,99.177,86.073,99.10479942,42,0,0.003868351,-0.314258244,0.314258244,0.003868351,1.428571429,2.285714286,2.571428571,14.89966579,10.0772888,2.037879683,-2.177103353,2.039087145,-2.303048062,4.651893283,0.424859185,2.12291795,46.14170945,5.112884175,4.905777394,4.905777394,3.39384685,3.127827085,3.127827085,2.350953631,2.350953631,1.556712822,1.556712822,1.02604757,1.02604757,-0.04,47.19725257,5.103678161,2.31410722,1.475062751,45.10799263,5.316788604,0,0,0,0,0,0,0,0,0,6.420821623,26.31013685,6.041840829,0,0,0,0,5.316788604,0,32.2280429,6.544756406,0,0,0,5.316788604,0,0,0,12.58659724,0,0,26.18620207,0,0,0,0,12.03,0,0,0,0,0,6.041840829,25.80722127,0,0,12.2405258,0,0,0,0,3.381944444,0,0,0.78587963,4.179074074,3.486435185,0,1,7,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1.1484,31.3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Methylpyridine,CC1=CC=CC=N1,109-06-8,Biofuel,3.979166667,1.071759259,3.979166667,1.071759259,0.471998368,93.129,86.073,93.05784922,36,0,0.037214653,-0.261612425,0.261612425,0.037214653,1.428571429,2.285714286,2.571428571,14.64112499,10.39207467,1.728866802,-1.817671585,1.854829228,-1.719988008,4.994177315,1.201702285,3.02146531,134.1073697,5.112884175,4.256614672,4.256614672,3.39384685,2.270480822,2.270480822,1.471118867,1.471118867,0.812775362,0.812775362,0.448139192,0.448139192,-0.85,47.19725257,4.312601626,1.73496748,0.999576996,43.01599321,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,19.05647134,11.89077157,0,0,0,0,4.983978521,0,6.9237372,0,30.08987277,0,0,0,0,0,0,4.983978521,0,6.9237372,5.693927995,24.39594478,0,0,0,12.89,0,0,0,0,0,5.693927995,0,6.196843572,25.12283841,4.983978521,0,0,0,3.979166667,0,1.071759259,0,5.856481481,1.787037037,1.972222222,0,0.166666667,7,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.39002,28.974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3-Methylpyridine,CC1=CN=CC=C1,108-99-6,Biofuel,3.884259259,1.210648148,3.884259259,1.210648148,0.471998368,93.129,86.073,93.05784922,36,0,0.029653004,-0.264459387,0.264459387,0.029653004,1.571428571,2.428571429,2.714285714,14.60479004,10.32897016,1.72680636,-1.816591041,1.876841177,-1.689657457,5.039518347,1.269506564,3.02146531,134.1073697,5.112884175,4.256614672,4.256614672,3.39384685,2.260414715,2.260414715,1.530375534,1.530375534,0.809419993,0.809419993,0.448139192,0.448139192,-0.85,47.19725257,4.312601626,1.73496748,0.999576996,43.01599321,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,18.55355576,12.39368714,0,0,0,0,4.983978521,0,6.9237372,0,30.08987277,0,0,0,0,0,0,4.983978521,0,6.9237372,5.563451492,24.52642128,0,0,0,12.89,0,0,0,0,0,0,5.563451492,6.196843572,25.25331491,4.983978521,0,0,0,3.884259259,0,1.210648148,0,3.946759259,3.604166667,2.020833333,0,0.166666667,7,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.39002,28.974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4-Methylpyridine,CC1=CC=NC=C1,108-89-4,Biofuel,3.845555556,1.259259259,3.845555556,1.259259259,0.471998368,93.129,86.073,93.05784922,36,0,0.026993005,-0.264716634,0.264716634,0.026993005,1.285714286,1.857142857,2.142857143,14.60038551,10.31306447,1.724600582,-1.817684811,1.882784842,-1.681303539,5.051606335,1.286707191,3.02146531,134.1073697,5.112884175,4.256614672,4.256614672,3.39384685,2.260414715,2.260414715,1.524563865,1.524563865,0.846987215,0.846987215,0.426449747,0.426449747,-0.85,47.19725257,4.312601626,1.73496748,0.999576996,43.01599321,0,0,0,0,0,0,4.983978521,0,0,0,0,24.61992283,12.39368714,0,0,0,0,4.983978521,0,6.9237372,0,30.08987277,0,0,0,0,0,0,4.983978521,0,6.9237372,5.563451492,24.52642128,0,0,0,12.89,0,0,0,0,0,0,5.563451492,12.39368714,19.05647134,4.983978521,0,0,0,3.845555556,0,1.259259259,0,3.944444444,3.574074074,2.043333333,0,0.166666667,7,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.39002,28.974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aniline,C1=CC=C(C=C1)N,62-53-3,Biofuel,5.357777778,0.821759259,5.357777778,0.821759259,0.480075463,93.129,86.073,93.05784922,36,0,0.031347593,-0.398728829,0.398728829,0.031347593,1,1.571428571,1.857142857,14.53191101,10.32560544,1.71774855,-1.832534423,1.953829616,-1.788344189,5.353844402,1.688654594,3.02146531,134.1073697,5.112884175,3.964101615,3.964101615,3.39384685,2.199358737,2.199358737,1.410683603,1.410683603,0.799572491,0.799572491,0.453038919,0.453038919,-0.98,47.19725257,4.186112957,1.646196216,0.92905918,42.77129382,5.733667477,0,0,0,0,0,0,0,0,0,18.19910121,12.13273414,5.687386275,0,0,5.687386275,0,0,0,0,5.733667477,30.33183534,0,0,5.733667477,5.687386275,0,0,0,0,0,0,30.33183534,0,0,0,26.02,0,0,0,0,0,5.687386275,0,0,30.33183534,0,5.733667477,0,0,0,0,6.179537037,0,9.48712963,0,0,0,0,7,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.2688,30.8544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-methylaniline,CNC1=CC=CC=C1,100-61-8,Biofuel,3.026944444,1.159722222,3.026944444,1.159722222,0.575903194,107.156,98.084,107.0734993,42,0,0.033704291,-0.388122069,0.388122069,0.033704291,1.125,1.75,2.125,14.80767783,10.31362402,1.773859461,-1.936620481,2.009835285,-1.838462915,5.407417345,1.514940242,2.832085835,145.7328145,5.819990956,4.886751346,4.886751346,3.931851653,2.660683603,2.660683603,1.616025404,1.616025404,1.062464203,1.062464203,0.604819519,0.604819519,-0.98,91.36757728,5.162450142,2.358604859,0.997109257,49.34620742,5.316788604,0,0,0,0,0,0,0,0,0,18.19910121,12.13273414,12.73505826,0,0,5.687386275,0,0,0,0,12.36446059,30.33183534,0,0,5.316788604,5.687386275,0,0,7.047671983,0,0,0,30.33183534,0,0,0,12.03,0,0,0,0,0,5.687386275,0,0,37.37950732,5.316788604,0,0,0,0,3.026944444,1.159722222,0,10.06796296,0,0,1.912037037,0.142857143,8,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.7283,35.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indole,C1=CC=C2C(=C1)C=CN2,120-72-9,Biofuel,3.119537037,1.206018519,3.119537037,1.206018519,0.543915591,117.151,110.095,117.0578492,44,0,0.045339347,-0.361176291,0.361176291,0.045339347,1,1.888888889,2.777777778,14.64992815,10.25354073,1.861644057,-1.827280604,2.085426824,-1.612704835,5.782479111,1.477682539,2.95465979,278.5454212,6.104448007,4.964101615,4.964101615,4.466326495,2.988033872,2.988033872,2.064921349,2.064921349,1.462517642,1.462517642,0.995014113,0.995014113,-1.24,254.26899,4.621116324,1.621724282,0.616663403,53.32222807,4.983978521,0,0,0,0,0,0,0,0,0,18.19910121,17.51895835,11.71354429,0,0,10.90292493,0,4.983978521,0,0,0,36.52867891,0,0,0,0,0,0,4.983978521,0,0,0,36.52867891,0,10.90292493,0,15.79,0,0,0,0,0,0,10.90292493,0,18.32957771,23.18307973,0,0,0,3.119537037,1.275462963,1.206018519,0,10.28324074,1.949074074,0,0,0,9,1,1,0,0,0,1,1,2,0,1,1,0,0,0,0,2,2.1679,38.2987,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
